0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.879019	0.023835	0.097146	0.000000
0.417628368	0.156920075	0.190626503	0.048916296	0.185908758	0.01441198	0.229490813	0.127310203	0.485009836	0.143777167	0.002935421	0.000133451	0.004985955	0.059114931	0.932830241	0.039300694	0.095965032	0.171752967	0.025851461	0.667129847	0.387448427	0.253514253	0.237027032	0.122010287	0
0.417628368	0.156920075	0.190626503	0.048916296	0.185908758	0.01441198	0.229490813	0.127310203	0.485009836	0.143777167	0.002935421	0.000133451	0.004985955	0.059114931	0.932830241	0.039300694	0.095965032	0.171752967	0.025851461	0.667129847	0.387448427	0.253514253	0.237027032	0.122010287	0
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
0.417628368	0.156920075	0.190626503	0.048916296	0.185908758	0.01441198	0.229490813	0.127310203	0.485009836	0.143777167	0.002935421	0.000133451	0.004985955	0.059114931	0.932830241	0.039300694	0.095965032	0.171752967	0.025851461	0.667129847	0.387448427	0.253514253	0.237027032	0.122010287	0
0.000000	1.000000	0.000000	0.000000	0.000000	0.080843	0.000000	0.224155	0.695002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.019914	0.938062	0.042024	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.785270	0.128832	0.085899	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.174098	0.598587	0.227315	0.000000
0.417628368	0.156920075	0.190626503	0.048916296	0.185908758	0.01441198	0.229490813	0.127310203	0.485009836	0.143777167	0.002935421	0.000133451	0.004985955	0.059114931	0.932830241	0.039300694	0.095965032	0.171752967	0.025851461	0.667129847	0.387448427	0.253514253	0.237027032	0.122010287	0
0.417628368	0.156920075	0.190626503	0.048916296	0.185908758	0.01441198	0.229490813	0.127310203	0.485009836	0.143777167	0.002935421	0.000133451	0.004985955	0.059114931	0.932830241	0.039300694	0.095965032	0.171752967	0.025851461	0.667129847	0.387448427	0.253514253	0.237027032	0.122010287	0
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.417628368	0.156920075	0.190626503	0.048916296	0.185908758	0.01441198	0.229490813	0.127310203	0.485009836	0.143777167	0.002935421	0.000133451	0.004985955	0.059114931	0.932830241	0.039300694	0.095965032	0.171752967	0.025851461	0.667129847	0.387448427	0.253514253	0.237027032	0.122010287	0
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.045477	0.954523	0.000000
0.417628368	0.156920075	0.190626503	0.048916296	0.185908758	0.01441198	0.229490813	0.127310203	0.485009836	0.143777167	0.002935421	0.000133451	0.004985955	0.059114931	0.932830241	0.039300694	0.095965032	0.171752967	0.025851461	0.667129847	0.387448427	0.253514253	0.237027032	0.122010287	0
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.991662	0.000000	0.008338	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.808540	0.191460	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.468603	0.531397	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.310347	0.374436	0.315217	0.000000
0.417628368	0.156920075	0.190626503	0.048916296	0.185908758	0.01441198	0.229490813	0.127310203	0.485009836	0.143777167	0.002935421	0.000133451	0.004985955	0.059114931	0.932830241	0.039300694	0.095965032	0.171752967	0.025851461	0.667129847	0.387448427	0.253514253	0.237027032	0.122010287	0
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.777553	0.222447	0.000000
0.000000	0.072408	0.927592	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.461206	0.003306	0.331749	0.203740	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.983389	0.016611	0.000000
0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000022	0.000000	0.475422	0.524555	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.099867	0.402695	0.497438	0.000000
0.000000	0.909135	0.090865	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.099647	0.334454	0.363587	0.202312	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.417628368	0.156920075	0.190626503	0.048916296	0.185908758	0.01441198	0.229490813	0.127310203	0.485009836	0.143777167	0.002935421	0.000133451	0.004985955	0.059114931	0.932830241	0.039300694	0.095965032	0.171752967	0.025851461	0.667129847	0.387448427	0.253514253	0.237027032	0.122010287	0
0.417628368	0.156920075	0.190626503	0.048916296	0.185908758	0.01441198	0.229490813	0.127310203	0.485009836	0.143777167	0.002935421	0.000133451	0.004985955	0.059114931	0.932830241	0.039300694	0.095965032	0.171752967	0.025851461	0.667129847	0.387448427	0.253514253	0.237027032	0.122010287	0
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.803045	0.196955	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.361713	0.113691	0.524596	0.000000
0.417628368	0.156920075	0.190626503	0.048916296	0.185908758	0.01441198	0.229490813	0.127310203	0.485009836	0.143777167	0.002935421	0.000133451	0.004985955	0.059114931	0.932830241	0.039300694	0.095965032	0.171752967	0.025851461	0.667129847	0.387448427	0.253514253	0.237027032	0.122010287	0
