 0.48586 	 0.48586 	 0.48586 
 0.62878 	 0.62878 	 0.62878 
 0.60602 	 0.60602 	 0.60602 
 0.58278 	 0.58278 	 0.58278 
 0.47054 	 0.47054 	 0.47054 
 0.48586 	 0.48586 	 0.48586 
 0.66486 	 0.85001 	 0.64570 
 0.70348 	 0.70348 	 0.70348 
 0.73421 	 0.86682 	 0.86682 
 0.47054 	 0.47054 	 0.47054 
 0.68548 	 0.68548 	 0.68548 
 0.75766 	 0.75766 	 0.75766 
 0.74401 	 0.74401 	 0.74401 
 0.90305 	 0.90305 	 0.90305 
 0.47054 	 0.47054 	 0.47054 
 0.68548 	 0.68548 	 0.68548 
 0.64033 	 0.73744 	 0.73744 
 0.71468 	 0.85001 	 0.72272 
 0.61692 	 0.82375 	 0.71279 
 0.94135 	 0.94698 	 0.94132 
 0.43412 	 0.53321 	 0.09176 
 0.65996 	 0.69604 	 0.43287 
 0.73245 	 0.73554 	 0.72049 
 0.66741 	 0.71804 	 0.71804 
 0.91172 	 0.91172 	 0.91172 
 0.43412 	 0.43412 	 0.43412 
 0.79395 	 0.84210 	 0.70316 
 0.73245 	 0.73245 	 0.73245 
 0.61859 	 0.61859 	 0.61859 
 0.91172 	 0.91172 	 0.91172 
 0.43412 	 0.43412 	 0.43412 
 0.64192 	 0.81134 	 0.81134 
 0.44139 	 0.44139 	 0.44139 
 0.45192 	 0.45192 	 0.45192 
 0.91172 	 0.91172 	 0.91172 
 0.27074 	 0.68929 	 0.15306 
 0.39118 	 0.43431 	 0.28723 
 0.55729 	 0.70376 	 0.44828 
 0.56260 	 0.56260 	 0.56260 
 0.83944 	 0.83944 	 0.83944 
 0.34280 	 0.34280 	 0.34280 
 0.41779 	 0.46397 	 0.26904 
 0.49123 	 0.68224 	 0.41325 
 0.54035 	 0.63906 	 0.63906 
 0.86761 	 0.86761 	 0.86761 
 0.47710 	 0.65474 	 0.65474 
 0.63117 	 0.78272 	 0.78272 
 0.74568 	 0.89309 	 0.89309 
 0.65975 	 0.70632 	 0.70632 
 0.96858 	 0.96858 	 0.96858 
 0.60634 	 0.85670 	 0.85670 
 0.76332 	 0.91292 	 0.91292 
 0.79653 	 0.81674 	 0.81674 
 0.32004 	 0.86571 	 0.86571 
 0.96858 	 0.96858 	 0.96858 
 0.60634 	 0.60634 	 0.60634 
 0.70897 	 0.80248 	 0.80248 
 0.37230 	 0.62233 	 0.21836 
 0.50521 	 0.59102 	 0.52220 
 0.69203 	 0.69203 	 0.69203 
 0.52594 	 0.60864 	 0.60864 
 0.59090 	 0.72538 	 0.72538 
 0.63504 	 0.71400 	 0.43932 
 0.65108 	 0.73334 	 0.73095 
 0.69203 	 0.69203 	 0.69203 
 0.24120 	 0.51969 	 0.11468 
 0.64284 	 0.91093 	 0.91093 
 0.37155 	 0.47064 	 0.30100 
 0.34322 	 0.39372 	 0.32322 
 0.93992 	 0.93992 	 0.93992 
 0.21853 	 0.21853 	 0.21853 
 0.49103 	 0.86301 	 0.86301 
 0.62059 	 0.75016 	 0.44584 
 0.55148 	 0.63851 	 0.63851 
 0.94987 	 0.94987 	 0.94987 
 0.32874 	 0.56448 	 0.15306 
 0.53604 	 0.91500 	 0.91500 
 0.62059 	 0.62059 	 0.62059 
 0.55148 	 0.55148 	 0.55148 
 0.94987 	 0.94987 	 0.94987 
 0.32874 	 0.32874 	 0.32874 
 0.53604 	 0.53604 	 0.53604 
 0.63692 	 0.82019 	 0.82019 
 0.55148 	 0.55148 	 0.55148 
 0.94987 	 0.94987 	 0.94987 
 0.32874 	 0.32874 	 0.32874 
 0.68961 	 0.75994 	 0.70895 
 0.53579 	 0.87289 	 0.87289 
 0.56854 	 0.67587 	 0.55261 
 0.75601 	 0.75601 	 0.75601 
 0.57707 	 0.62017 	 0.32696 
 0.72301 	 0.90166 	 0.90166 
 0.53579 	 0.53579 	 0.53579 
 0.28975 	 0.28975 	 0.28975 
 0.75601 	 0.75601 	 0.75601 
 0.31994 	 0.31994 	 0.31994 
 0.54885 	 0.92198 	 0.92198 
 0.53037 	 0.69547 	 0.38052 
 0.46800 	 0.85772 	 0.85772 
 0.47667 	 0.47667 	 0.47667 
 0.30009 	 0.58493 	 0.25548 
 0.49984 	 0.68370 	 0.68370 
 0.35329 	 0.50949 	 0.34992 
 0.44265 	 0.56770 	 0.56770 
 0.93846 	 0.93846 	 0.93846 
 0.49907 	 0.49907 	 0.49907 
 0.66021 	 0.70020 	 0.70020 
 0.65780 	 0.65780 	 0.65780 
 0.56221 	 0.56221 	 0.56221 
 0.93846 	 0.93846 	 0.93846 
 0.49907 	 0.49907 	 0.49907 
 0.42292 	 0.91581 	 0.91581 
 0.75549 	 0.75549 	 0.75549 
 0.65824 	 0.78704 	 0.71763 
 0.93417 	 0.93417 	 0.93417 
 0.16596 	 0.16596 	 0.16596 
 0.66777 	 0.72224 	 0.72224 
 0.50007 	 0.64659 	 0.36718 
 0.53531 	 0.83090 	 0.56267 
 0.81651 	 0.81651 	 0.81651 
 0.53323 	 0.53323 	 0.53323 
 0.43062 	 0.51153 	 0.51153 
 0.50007 	 0.50007 	 0.50007 
 0.53531 	 0.53531 	 0.53531 
 0.81651 	 0.81651 	 0.81651 
 0.53323 	 0.53323 	 0.53323 
 0.83908 	 0.83908 	 0.83908 
 0.44479 	 0.75481 	 0.42168 
 0.79790 	 0.92065 	 0.87766 
 0.87769 	 0.87769 	 0.87769 
 0.53323 	 0.53323 	 0.53323 
 0.83746 	 0.83746 	 0.83746 
 0.46218 	 0.73391 	 0.34706 
 0.76797 	 0.76797 	 0.76797 
 0.87769 	 0.87769 	 0.87769 
 0.46387 	 0.46387 	 0.46387 
 0.83523 	 0.83523 	 0.83523 
 0.72562 	 0.74027 	 0.72276 
 0.28333 	 0.28333 	 0.28333 
 0.92707 	 0.92707 	 0.92707 
 0.21148 	 0.21148 	 0.21148 
 0.83523 	 0.83523 	 0.83523 
 0.37771 	 0.61024 	 0.25193 
 0.47005 	 0.82838 	 0.28921 
 0.92980 	 0.92980 	 0.92980 
 0.24108 	 0.24737 	 0.24002 
 0.81729 	 0.81729 	 0.81729 
 0.63729 	 0.73132 	 0.54415 
 0.51512 	 0.85000 	 0.84946 
 0.92980 	 0.92980 	 0.92980 
 0.36665 	 0.60583 	 0.24919 
 0.62990 	 0.62990 	 0.62990 
 0.63729 	 0.63729 	 0.63729 
 0.51512 	 0.51512 	 0.51512 
 0.92980 	 0.92980 	 0.92980 
 0.36665 	 0.36665 	 0.36665 
 0.62990 	 0.62990 	 0.62990 
 0.63729 	 0.63729 	 0.63729 
 0.51512 	 0.51512 	 0.51512 
 0.92980 	 0.92980 	 0.92980 
 0.36665 	 0.36665 	 0.36665 
 0.82374 	 0.82374 	 0.82374 
 0.51625 	 0.51625 	 0.51625 
 0.28334 	 0.28334 	 0.28334 
 0.92980 	 0.92980 	 0.92980 
 0.22255 	 0.22255 	 0.22255 
 0.82374 	 0.82374 	 0.82374 
 0.51625 	 0.51625 	 0.51625 
 0.84981 	 0.84981 	 0.84981 
 0.92980 	 0.92980 	 0.92980 
 0.42769 	 0.42769 	 0.42769 
 0.84047 	 0.84047 	 0.84047 
 0.53107 	 0.64928 	 0.22244 
 0.61387 	 0.74171 	 0.52577 
 0.92980 	 0.92980 	 0.92980 
 0.59070 	 0.81916 	 0.81916 
 0.83700 	 0.83700 	 0.83700 
 0.32540 	 0.74732 	 0.32306 
 0.77397 	 0.82598 	 0.76104 
 0.91080 	 0.91080 	 0.91080 
 0.49627 	 0.50275 	 0.50275 
 0.82340 	 0.82340 	 0.82340 
 0.75478 	 0.75478 	 0.75478 
 0.85000 	 0.85000 	 0.85000 
 0.91080 	 0.91080 	 0.91080 
 0.24654 	 0.24654 	 0.24654 
 0.85000 	 0.85000 	 0.85000 
 0.67345 	 0.75165 	 0.61316 
 0.67014 	 0.69302 	 0.69302 
 0.74665 	 0.75000 	 0.75000 
 0.48161 	 0.56014 	 0.56014 
 0.79586 	 0.90190 	 0.90190 
 0.71296 	 0.91617 	 0.91617 
 0.54180 	 0.73320 	 0.73320 
 0.95539 	 0.95539 	 0.95539 
 0.43359 	 0.43359 	 0.43359 
 0.79586 	 0.79586 	 0.79586 
 0.68842 	 0.91191 	 0.64952 
 0.55534 	 0.90175 	 0.54933 
 0.95539 	 0.95539 	 0.95539 
 0.43359 	 0.43359 	 0.43359 
 0.67089 	 0.72757 	 0.42845 
 0.51254 	 0.69115 	 0.22153 
 0.56847 	 0.70630 	 0.70630 
 0.86609 	 0.86609 	 0.86609 
 0.62866 	 0.71951 	 0.71951 
 0.64249 	 0.73712 	 0.73712 
 0.72975 	 0.76494 	 0.47002 
 0.63934 	 0.76613 	 0.76613 
 0.78736 	 0.78736 	 0.78736 
 0.47986 	 0.53053 	 0.46835 
 0.83143 	 0.91495 	 0.91495 
 0.33317 	 0.33317 	 0.33317 
 0.44576 	 0.76089 	 0.44559 
 0.78736 	 0.78736 	 0.78736 
 0.47986 	 0.47986 	 0.47986 
 0.91500 	 0.91500 	 0.91500 
 0.48076 	 0.56098 	 0.29937 
 0.48726 	 0.49432 	 0.41564 
 0.78736 	 0.78736 	 0.78736 
 0.62593 	 0.62593 	 0.62593 
 0.76792 	 0.91501 	 0.91501 
 0.48076 	 0.48076 	 0.48076 
 0.48726 	 0.48726 	 0.48726 
 0.78736 	 0.78736 	 0.78736 
 0.62593 	 0.62593 	 0.62593 
 0.76792 	 0.76792 	 0.76792 
 0.48076 	 0.48076 	 0.48076 
 0.48726 	 0.48726 	 0.48726 
 0.78736 	 0.78736 	 0.78736 
 0.62593 	 0.62593 	 0.62593 
 0.72030 	 0.72030 	 0.72030 
 0.76242 	 0.84800 	 0.84800 
 0.55261 	 0.60407 	 0.55642 
 0.75924 	 0.75924 	 0.75924 
 0.44675 	 0.44675 	 0.44675 
 0.72030 	 0.72030 	 0.72030 
 0.76242 	 0.76242 	 0.76242 
 0.48914 	 0.65245 	 0.65245 
 0.75924 	 0.75924 	 0.75924 
 0.44675 	 0.44675 	 0.44675 
 0.61447 	 0.65422 	 0.65422 
 0.67950 	 0.68517 	 0.68517 
 0.54253 	 0.75840 	 0.75840 
 0.52973 	 0.96613 	 0.52029 
 0.39682 	 0.41447 	 0.40103 
 0.71319 	 0.71319 	 0.71319 
 0.59581 	 0.82393 	 0.59183 
 0.40065 	 0.55000 	 0.38583 
 0.52973 	 0.52973 	 0.52973 
 0.53972 	 0.53972 	 0.53972 
 0.72756 	 0.82222 	 0.63272 
 0.59581 	 0.59581 	 0.59581 
 0.53422 	 0.53422 	 0.53422 
 0.52973 	 0.52973 	 0.52973 
 0.53972 	 0.53972 	 0.53972 
 0.65982 	 0.70988 	 0.67133 
 0.54190 	 0.63753 	 0.50502 
 0.59668 	 0.60352 	 0.57102 
 0.52973 	 0.52973 	 0.52973 
 0.53972 	 0.53972 	 0.53972 
 0.84214 	 0.84999 	 0.84999 
 0.76866 	 0.87943 	 0.76141 
 0.53051 	 0.75635 	 0.48010 
 0.86574 	 0.86574 	 0.86574 
 0.53972 	 0.53972 	 0.53972 
 0.51462 	 0.81001 	 0.21106 
 0.41625 	 0.67365 	 0.28603 
 0.55810 	 0.60092 	 0.60092 
 0.84109 	 0.84109 	 0.84109 
 0.62734 	 0.68319 	 0.68319 
 0.73295 	 0.85431 	 0.85431 
 0.67259 	 0.88480 	 0.88480 
 0.62880 	 0.78857 	 0.61488 
 0.79588 	 0.91570 	 0.78895 
 0.48177 	 0.49053 	 0.38473 
 0.55786 	 0.59244 	 0.46293 
 0.35531 	 0.43716 	 0.17000 
 0.40579 	 0.45979 	 0.36468 
 0.79588 	 0.79588 	 0.79588 
 0.48177 	 0.48177 	 0.48177 
 0.71072 	 0.77377 	 0.77377 
 0.49436 	 0.72992 	 0.33644 
 0.56522 	 0.60748 	 0.60748 
 0.87287 	 0.87287 	 0.87287 
 0.49128 	 0.56079 	 0.41038 
 0.81550 	 0.91500 	 0.91500 
 0.49436 	 0.49436 	 0.49436 
 0.56522 	 0.56522 	 0.56522 
 0.87287 	 0.87287 	 0.87287 
 0.49128 	 0.49128 	 0.49128 
 0.81550 	 0.81550 	 0.81550 
 0.49436 	 0.49436 	 0.49436 
 0.42500 	 0.42500 	 0.42500 
 0.91670 	 0.91670 	 0.91670 
 0.49128 	 0.49128 	 0.49128 
 0.63186 	 0.83860 	 0.61491 
 0.58779 	 0.67400 	 0.67400 
 0.47299 	 0.85007 	 0.56730 
 0.78774 	 0.78774 	 0.78774 
 0.51654 	 0.51654 	 0.51654 
 0.63186 	 0.63186 	 0.63186 
 0.82247 	 0.82247 	 0.82247 
 0.64874 	 0.84803 	 0.69145 
 0.78774 	 0.78774 	 0.78774 
 0.83148 	 0.83148 	 0.83148 
 0.72792 	 0.80243 	 0.72918 
 0.52340 	 0.54677 	 0.44435 
 0.56825 	 0.59576 	 0.50609 
 0.76118 	 0.89114 	 0.75204 
 0.44760 	 0.83335 	 0.83335 
 0.69546 	 0.79309 	 0.57138 
 0.63498 	 0.63498 	 0.63498 
 0.52098 	 0.55268 	 0.55268 
 0.79581 	 0.79581 	 0.79581 
 0.32585 	 0.34560 	 0.34560 
 0.63728 	 0.93587 	 0.93587 
 0.63498 	 0.63498 	 0.63498 
 0.52424 	 0.53905 	 0.42252 
 0.79581 	 0.79581 	 0.79581 
 0.49088 	 0.49762 	 0.49762 
 0.82135 	 0.85836 	 0.85836 
 0.48892 	 0.92757 	 0.46523 
 0.52424 	 0.52424 	 0.52424 
 0.79581 	 0.79581 	 0.79581 
 0.49088 	 0.49088 	 0.49088 
 0.82135 	 0.82135 	 0.82135 
 0.49862 	 0.62073 	 0.55115 
 0.40013 	 0.58777 	 0.46396 
 0.70792 	 0.70792 	 0.70792 
 0.56519 	 0.61305 	 0.56479 
 0.51318 	 0.64907 	 0.64907 
 0.75714 	 0.75714 	 0.75714 
 0.36703 	 0.36703 	 0.36703 
 0.70792 	 0.70792 	 0.70792 
 0.56519 	 0.56519 	 0.56519 
 0.63081 	 0.84285 	 0.84285 
 0.52630 	 0.75803 	 0.52849 
 0.35940 	 0.56111 	 0.56111 
 0.93461 	 0.93461 	 0.93461 
 0.56519 	 0.56519 	 0.56519 
 0.83743 	 0.83743 	 0.83743 
 0.41447 	 0.41447 	 0.41447 
 0.42501 	 0.42501 	 0.42501 
 0.93461 	 0.93461 	 0.93461 
 0.72709 	 0.72709 	 0.72709 
 0.80940 	 0.80940 	 0.80940 
 0.41447 	 0.41447 	 0.41447 
 0.42501 	 0.42501 	 0.42501 
 0.93461 	 0.93461 	 0.93461 
 0.72709 	 0.72709 	 0.72709 
 0.80940 	 0.80940 	 0.80940 
 0.41447 	 0.41447 	 0.41447 
 0.42501 	 0.42501 	 0.42501 
 0.93461 	 0.93461 	 0.93461 
 0.72709 	 0.72709 	 0.72709 
 0.85080 	 0.85080 	 0.85080 
 0.70582 	 0.86989 	 0.86989 
 0.53872 	 0.68957 	 0.68957 
 0.71752 	 0.71752 	 0.71752 
 0.52017 	 0.64633 	 0.48238 
 0.85080 	 0.85080 	 0.85080 
 0.70582 	 0.70582 	 0.70582 
 0.53872 	 0.53872 	 0.53872 
 0.71752 	 0.71752 	 0.71752 
 0.52017 	 0.52017 	 0.52017 
 0.85080 	 0.85080 	 0.85080 
 0.58198 	 0.84999 	 0.57851 
 0.50198 	 0.67982 	 0.61592 
 0.71752 	 0.71752 	 0.71752 
 0.52017 	 0.52017 	 0.52017 
 0.84779 	 0.84779 	 0.84779 
 0.41800 	 0.69531 	 0.41280 
 0.45752 	 0.85000 	 0.85000 
 0.71752 	 0.71752 	 0.71752 
 0.25574 	 0.46894 	 0.24516 
 0.87357 	 0.91500 	 0.91500 
 0.41800 	 0.41800 	 0.41800 
 0.45752 	 0.45752 	 0.45752 
 0.71752 	 0.71752 	 0.71752 
 0.25574 	 0.25574 	 0.25574 
 0.82326 	 0.82326 	 0.82326 
 0.37592 	 0.72314 	 0.34408 
 0.53885 	 0.56719 	 0.27565 
 0.85080 	 0.85080 	 0.85080 
 0.64596 	 0.65526 	 0.65526 
 0.70948 	 0.78248 	 0.77185 
 0.72417 	 0.80265 	 0.46731 
 0.46938 	 0.65034 	 0.49374 
 0.91779 	 0.91779 	 0.91779 
 0.47915 	 0.51574 	 0.40107 
 0.74931 	 0.85000 	 0.85000 
 0.81548 	 0.86339 	 0.86339 
 0.58958 	 0.63353 	 0.55479 
 0.90956 	 0.90956 	 0.90956 
 0.38174 	 0.54916 	 0.45811 
 0.78005 	 0.84889 	 0.67712 
 0.49185 	 0.73938 	 0.43853 
 0.61903 	 0.88490 	 0.42982 
 0.87681 	 0.87681 	 0.87681 
 0.70993 	 0.70993 	 0.70993 
 0.89868 	 0.91486 	 0.91486 
 0.49185 	 0.49185 	 0.49185 
 0.61903 	 0.61903 	 0.61903 
 0.87681 	 0.87681 	 0.87681 
 0.70993 	 0.70993 	 0.70993 
 0.89868 	 0.89868 	 0.89868 
 0.73216 	 0.73216 	 0.73216 
 0.55804 	 0.56370 	 0.55880 
 0.87958 	 0.87958 	 0.87958 
 0.46354 	 0.88685 	 0.35668 
 0.58561 	 0.80957 	 0.73027 
 0.82951 	 0.82951 	 0.82951 
 0.40977 	 0.46004 	 0.35868 
 0.86794 	 0.86794 	 0.86794 
 0.70907 	 0.87306 	 0.87306 
 0.58561 	 0.58561 	 0.58561 
 0.67251 	 0.89166 	 0.89166 
 0.66670 	 0.84922 	 0.84922 
 0.90092 	 0.90092 	 0.90092 
 0.64827 	 0.74266 	 0.74266 
 0.70054 	 0.81965 	 0.71695 
 0.53498 	 0.58545 	 0.58545 
 0.53860 	 0.78426 	 0.78426 
 0.90092 	 0.90092 	 0.90092 
 0.50422 	 0.50422 	 0.50422 
 0.82334 	 0.85000 	 0.85000 
 0.70407 	 0.71581 	 0.70406 
 0.52480 	 0.58107 	 0.55843 
 0.93632 	 0.93632 	 0.93632 
 0.44144 	 0.56318 	 0.43932 
 0.83136 	 0.84845 	 0.77576 
 0.70407 	 0.70407 	 0.70407 
 0.55541 	 0.56730 	 0.40167 
 0.93632 	 0.93632 	 0.93632 
 0.44144 	 0.44144 	 0.44144 
 0.78095 	 0.84995 	 0.71279 
 0.62964 	 0.80492 	 0.45466 
 0.59192 	 0.63853 	 0.56594 
 0.91968 	 0.91968 	 0.91968 
 0.43744 	 0.53635 	 0.46394 
 0.73150 	 0.90536 	 0.90536 
 0.31487 	 0.60726 	 0.30290 
 0.41614 	 0.44774 	 0.35314 
 0.86874 	 0.86874 	 0.86874 
 0.53092 	 0.53412 	 0.53412 
 0.49097 	 0.66420 	 0.66420 
 0.45540 	 0.46730 	 0.42343 
 0.56665 	 0.59276 	 0.50559 
 0.95946 	 0.95946 	 0.95946 
 0.39181 	 0.40665 	 0.40665 
 0.63199 	 0.80799 	 0.80799 
 0.45540 	 0.45540 	 0.45540 
 0.56665 	 0.56665 	 0.56665 
 0.95946 	 0.95946 	 0.95946 
 0.39181 	 0.39181 	 0.39181 
 0.63199 	 0.63199 	 0.63199 
 0.69503 	 0.82036 	 0.54801 
 0.80160 	 0.85000 	 0.69608 
 0.95946 	 0.95946 	 0.95946 
 0.82154 	 0.82154 	 0.82154 
 0.80863 	 0.84953 	 0.84953 
 0.53162 	 0.68517 	 0.40573 
 0.39915 	 0.46844 	 0.46844 
 0.69829 	 0.69829 	 0.69829 
 0.53257 	 0.56836 	 0.52980 
 0.64217 	 0.91538 	 0.91538 
 0.38892 	 0.38892 	 0.38892 
 0.39915 	 0.39915 	 0.39915 
 0.69829 	 0.69829 	 0.69829 
 0.27469 	 0.50477 	 0.25672 
 0.62992 	 0.91499 	 0.91499 
 0.50632 	 0.63082 	 0.28300 
 0.56960 	 0.67514 	 0.67514 
 0.85615 	 0.85615 	 0.85615 
 0.44957 	 0.49313 	 0.49313 
 0.67566 	 0.79570 	 0.79570 
 0.35204 	 0.84408 	 0.33633 
 0.42722 	 0.51367 	 0.43639 
 0.88482 	 0.88482 	 0.88482 
 0.49130 	 0.65169 	 0.48653 
 0.56458 	 0.62845 	 0.62845 
 0.63791 	 0.63791 	 0.63791 
 0.37360 	 0.45832 	 0.06912 
 0.88482 	 0.88482 	 0.88482 
 0.47411 	 0.47796 	 0.47796 
 0.64833 	 0.65415 	 0.65415 
 0.57508 	 0.58888 	 0.43933 
 0.51462 	 0.74301 	 0.49581 
 0.71999 	 0.71999 	 0.71999 
 0.61963 	 0.79061 	 0.60120 
 0.60360 	 0.80991 	 0.45750 
 0.70702 	 0.70702 	 0.70702 
 0.66025 	 0.66025 	 0.66025 
 0.93640 	 0.93640 	 0.93640 
 0.61915 	 0.74203 	 0.74203 
 0.90879 	 0.91500 	 0.91500 
 0.70702 	 0.70702 	 0.70702 
 0.66025 	 0.66025 	 0.66025 
 0.93640 	 0.93640 	 0.93640 
 0.61915 	 0.61915 	 0.61915 
 0.90879 	 0.90879 	 0.90879 
 0.77022 	 0.82054 	 0.82054 
 0.64537 	 0.64537 	 0.64537 
 0.93640 	 0.93640 	 0.93640 
 0.61915 	 0.61915 	 0.61915 
 0.68111 	 0.91500 	 0.91500 
 0.52351 	 0.61612 	 0.61612 
 0.59409 	 0.73815 	 0.20660 
 0.46826 	 0.46826 	 0.46826 
 0.76888 	 0.78184 	 0.73654 
 0.68111 	 0.68111 	 0.68111 
 0.52351 	 0.52351 	 0.52351 
 0.42500 	 0.42500 	 0.42500 
 0.46826 	 0.46826 	 0.46826 
 0.31016 	 0.35746 	 0.27720 
 0.84458 	 0.84960 	 0.84960 
 0.69254 	 0.71164 	 0.65991 
 0.61955 	 0.84674 	 0.84674 
 0.95029 	 0.98299 	 0.94524 
 0.50713 	 0.52607 	 0.26919 
 0.84458 	 0.84458 	 0.84458 
 0.74022 	 0.84542 	 0.64664 
