0.139294	7.096983	28.312947	3.483971	0.000163	0.755483
0.536304	0.000311	4.026985	17.851645	16.715994	0.000026
0.000027	0.000212	0.000026	1.592554	0.000569	0.000749
0.000089	0.005893	12.322765	68.813261	95.918677	0.016056
0.000110	0.000324	149.917031	114.360778	0.000000	38.997987
0.000000	0.000000	0.000001	0.035217	0.000000	0.000082
0.003873	23.972776	617.835257	188.229882	0.000000	492.495005
0.000019	0.031882	328.557786	44.777935	0.000000	1.212354
3.208007	0.012783	39.243513	53.347396	0.000000	44.216845
4.842416	0.518952	460.470666	261.153102	0.000000	145.088171
0.020029	0.020759	0.000124	11.211424	0.000415	1.040141
0.000016	0.000000	0.000000	0.087741	0.000000	0.000461
0.002008	0.000000	36.383484	5.094498	0.000000	0.324874
0.000001	0.000000	0.000000	0.235382	0.000000	0.000621
0.004361	0.013793	0.045581	569.878611	0.000103	2.089780
0.172997	0.000000	331.926876	76.158555	132.603278	1.386342
0.000096	0.000000	2052.128658	278.248111	0.000000	887.011350
0.000000	0.000000	0.000011	43.202617	0.000000	0.000009
206.561090	21.159625	0.046511	9.124877	0.000000	0.124997
0.000000	0.000000	0.000000	1.539800	0.000000	0.000133
220.948012	203.689201	145.765438	124.016784	47.619824	1.551075
950.151358	650.807640	212.563409	275.163410	0.000000	69.954886
0.000000	0.011285	0.000000	0.019366	0.000000	0.000000
0.211163	370.295165	15.028747	11.799694	0.000000	1.118068
0.001773	14.903632	31.907873	186.753644	0.000000	0.665703
0.158104	63.676276	0.009282	32.757919	0.000000	1.725201
46.808757	28.354681	26.204886	93.497926	0.220143	0.000000
5.170115	0.017375	0.000000	9.746742	0.000000	0.048301
0.004116	363.371013	0.221766	24.558001	0.000000	67.145399
2.592128	0.000007	3.981122	0.134347	0.000000	0.000000
0.000000	0.000000	7.030812	0.289430	0.000000	0.000001
0.973803	0.000000	0.000000	0.192375	0.000000	0.095216
244.405546	215.074453	86.148699	155.844257	436.163378	0.602096
36.692702	72.119552	511.680110	103.586680	0.000000	226.669015
0.000000	0.000000	0.000000	0.295359	0.000000	0.000000
0.000020	0.000000	0.000000	0.000556	0.000000	0.018445
25.344738	186.247575	6.200848	1.116765	1.672924	0.000000
155.461722	33.770804	11.051384	3.847150	4.292786	0.000003
0.031115	0.223146	0.513902	8.468101	0.000006	0.000433
0.026917	173.603143	99.846525	0.068693	0.477038	0.000000
0.065228	17.096702	292.688857	71.938084	0.773183	0.000024
0.002184	66.018260	0.000000	0.797394	0.000000	0.413102
6.007095	4.763826	7.320317	55.064564	0.000000	0.342495
0.621067	0.000000	2.345071	0.186478	0.000011	0.704559
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.926831	2.207444	0.000000	0.006720	0.007556	0.560233
78.992387	0.807446	9.203385	3.278263	0.286390	0.026592
0.000000	0.000689	0.000000	0.019575	0.000000	0.450403
350.992874	14.364080	47.513625	1.136466	20.515770	0.000008
0.047337	14.437911	297.054945	13.809230	0.000000	28.635307
0.000000	0.000000	0.000000	0.001070	0.000000	0.000000
0.000000	0.000000	3.618132	0.774362	1.183194	0.000000
0.000000	0.000000	22.725926	1.462372	2.602197	0.047622
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000088	36.319853	0.001079	42.412609	0.000000
0.000000	0.000000	33.366959	2.934089	3.662689	1.171166
0.000000	0.000000	0.001533	0.000000	0.000000	1.111111
0.000000	0.000000	22.109442	0.798424	7.415878	1.235260
0.000000	0.000000	0.023013	0.275113	0.000000	0.594254
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	4.971840	0.000000	0.000000	0.874181
0.000000	0.000000	4.437584	0.004596	0.000000	0.039892
0.000635	0.000000	0.000171	0.162879	0.000000	0.036901
0.000000	0.000000	53.367905	0.997161	10.751865	0.277178
0.000000	0.305529	255.653146	0.118765	20.271709	18.921168
